date,time,item_name,category,quantity,price,total,payment_method,staff_name
2024-01-02,17:46,Latte,Coffee,2,5.0,10.0,Mobile Pay,Sarah Johnson
2024-01-02,13:04,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,Emma Wilson
2024-01-02,22:40,Hot Chocolate,Beverages,1,4.0,4.0,Card,John Smith
2024-01-02,11:42,Muffin,Food,1,3.75,3.75,Mobile Pay,Alex Brown
2024-01-02,04:57,Hot Chocolate,Beverages,1,4.0,4.0,Card,Sarah Johnson
2024-01-02,08:45,Cappuccino,Coffee,1,4.5,4.5,Cash,Alex Brown
2024-01-02,08:45,Cappuccino,Coffee,1,4.5,4.5,Cash,John Smith
2024-01-02,09:04,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,Sarah Johnson
2024-01-02,10:34,Mocha,Coffee,1,5.5,5.5,Card,John Smith
2024-01-02,08:54,Latte,Coffee,2,5.0,10.0,Mobile Pay,John Smith
2024-01-02,12:42,Hot Chocolate,Beverages,1,4.0,4.0,Card,Alex Brown
2024-01-02,07:09,Latte,Coffee,1,5.0,5.0,Cash,Mike Davis
2024-01-02,12:43,Cappuccino,Coffee,1,4.5,4.5,Card,Alex Brown
2024-01-02,17:20,Salad,Food,1,8.5,8.5,Cash,Mike Davis
2024-01-02,17:20,Salad,Food,1,8.5,8.5,Card,Alex Brown
2024-01-02,18:40,Bagel,Food,1,4.25,4.25,Mobile Pay,Sarah Johnson
2024-01-02,17:30,Cake Slice,Food,1,4.75,4.75,Card,Alex Brown
2024-01-02,14:00,Cake Slice,Food,1,4.75,4.75,Card,John Smith
2024-01-02,06:57,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,Mike Davis
2024-01-02,10:00,Muffin,Food,1,3.75,3.75,Mobile Pay,Alex Brown
2024-01-02,19:23,Hot Chocolate,Beverages,1,4.0,4.0,Card,Emma Wilson
2024-01-02,19:23,Sandwich,Food,1,7.5,7.5,Mobile Pay,Sarah Johnson
2024-01-02,07:03,Hot Chocolate,Beverages,2,4.0,8.0,Cash,Emma Wilson
2024-01-02,07:03,Hot Chocolate,Beverages,1,4.0,4.0,Cash,Mike Davis
2024-01-02,06:33,Cappuccino,Coffee,2,4.5,9.0,Cash,Emma Wilson
2024-01-02,14:00,Cappuccino,Coffee,1,4.5,4.5,Card,Emma Wilson
2024-01-02,14:00,Latte,Coffee,1,5.0,5.0,Card,Sarah Johnson
2024-01-02,18:14,Cake Slice,Food,1,4.75,4.75,Cash,Sarah Johnson
2024-01-02,15:38,Muffin,Food,1,3.75,3.75,Cash,Alex Brown
2024-01-02,10:25,Mocha,Coffee,1,5.5,5.5,Card,Alex Brown
2024-01-02,10:25,Cake Slice,Food,1,4.75,4.75,Card,John Smith
2024-01-02,10:25,Latte,Coffee,1,5.0,5.0,Cash,John Smith
2024-01-02,11:39,Croissant,Food,1,3.25,3.25,Cash,Sarah Johnson
2024-01-02,11:39,Mocha,Coffee,1,5.5,5.5,Card,Emma Wilson
2024-01-02,18:59,Latte,Coffee,1,5.0,5.0,Cash,Emma Wilson
2024-01-02,06:46,Mocha,Coffee,1,5.5,5.5,Cash,John Smith
2024-01-02,06:46,Cappuccino,Coffee,1,4.5,4.5,Card,Mike Davis
2024-01-02,02:46,Mocha,Coffee,1,5.5,5.5,Cash,John Smith
2024-01-02,14:35,Croissant,Food,1,3.25,3.25,Cash,Emma Wilson
2024-01-02,06:05,Croissant,Food,1,3.25,3.25,Mobile Pay,Emma Wilson
2024-01-02,06:05,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Sarah Johnson
2024-01-02,12:48,Muffin,Food,1,3.75,3.75,Mobile Pay,John Smith
2024-01-02,07:49,Hot Chocolate,Beverages,1,4.0,4.0,Cash,John Smith
2024-01-02,09:53,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,Emma Wilson
2024-01-02,09:53,Cappuccino,Coffee,1,4.5,4.5,Card,Alex Brown
2024-01-02,14:20,Croissant,Food,2,3.25,6.5,Mobile Pay,Emma Wilson
2024-01-02,14:20,Hot Chocolate,Beverages,1,4.0,4.0,Cash,Alex Brown
2024-01-02,14:20,Latte,Coffee,1,5.0,5.0,Mobile Pay,Alex Brown
2024-01-03,16:13,Latte,Coffee,1,5.0,5.0,Mobile Pay,Sarah Johnson
2024-01-03,07:56,Cake Slice,Food,1,4.75,4.75,Mobile Pay,Sarah Johnson
2024-01-03,16:17,Sandwich,Food,2,7.5,15.0,Card,Sarah Johnson
2024-01-03,16:17,Mocha,Coffee,1,5.5,5.5,Cash,Emma Wilson
2024-01-03,08:01,Cappuccino,Coffee,1,4.5,4.5,Card,Sarah Johnson
2024-01-03,22:06,Salad,Food,1,8.5,8.5,Card,John Smith
2024-01-03,21:28,Salad,Food,1,8.5,8.5,Cash,Alex Brown
2024-01-03,06:13,Latte,Coffee,1,5.0,5.0,Card,Alex Brown
2024-01-03,11:29,Hot Chocolate,Beverages,1,4.0,4.0,Cash,Alex Brown
2024-01-03,17:59,Cake Slice,Food,1,4.75,4.75,Card,Emma Wilson
2024-01-03,16:26,Latte,Coffee,1,5.0,5.0,Mobile Pay,Alex Brown
2024-01-03,16:26,Cappuccino,Coffee,1,4.5,4.5,Cash,John Smith
2024-01-03,18:33,Hot Chocolate,Beverages,1,4.0,4.0,Cash,John Smith
2024-01-03,18:33,Tea,Beverages,1,2.75,2.75,Cash,Alex Brown
2024-01-03,12:38,Smoothie,Beverages,2,6.0,12.0,Card,Sarah Johnson
2024-01-03,08:21,Muffin,Food,1,3.75,3.75,Card,Sarah Johnson
2024-01-03,07:48,Muffin,Food,1,3.75,3.75,Mobile Pay,Alex Brown
2024-01-03,07:48,Fresh Juice,Beverages,1,4.25,4.25,Cash,Emma Wilson
2024-01-03,06:40,Latte,Coffee,1,5.0,5.0,Card,Alex Brown
2024-01-03,08:02,Latte,Coffee,1,5.0,5.0,Cash,Sarah Johnson
2024-01-03,08:02,Salad,Food,1,8.5,8.5,Mobile Pay,Alex Brown
2024-01-03,13:20,Salad,Food,1,8.5,8.5,Mobile Pay,John Smith
2024-01-03,11:47,Smoothie,Beverages,1,6.0,6.0,Card,John Smith
2024-01-03,11:47,Muffin,Food,1,3.75,3.75,Card,Sarah Johnson
2024-01-03,11:47,Latte,Coffee,1,5.0,5.0,Card,John Smith
2024-01-03,16:51,Mocha,Coffee,2,5.5,11.0,Cash,Emma Wilson
2024-01-03,16:51,Hot Chocolate,Beverages,1,4.0,4.0,Cash,Sarah Johnson
2024-01-03,16:51,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,John Smith
2024-01-03,08:07,Sandwich,Food,1,7.5,7.5,Cash,Emma Wilson
2024-01-03,08:07,Croissant,Food,1,3.25,3.25,Cash,Emma Wilson
2024-01-03,08:07,Cappuccino,Coffee,1,4.5,4.5,Cash,Sarah Johnson
2024-01-03,14:51,Croissant,Food,1,3.25,3.25,Mobile Pay,John Smith
2024-01-03,08:19,Cake Slice,Food,1,4.75,4.75,Card,Emma Wilson
2024-01-03,11:40,Sandwich,Food,1,7.5,7.5,Mobile Pay,John Smith
2024-01-03,11:40,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,Alex Brown
2024-01-03,01:44,Bagel,Food,1,4.25,4.25,Cash,Alex Brown
2024-01-03,08:21,Hot Chocolate,Beverages,2,4.0,8.0,Cash,John Smith
2024-01-03,08:21,Cappuccino,Coffee,1,4.5,4.5,Card,Mike Davis
2024-01-03,08:43,Latte,Coffee,1,5.0,5.0,Cash,Emma Wilson
2024-01-03,19:19,Croissant,Food,1,3.25,3.25,Mobile Pay,Mike Davis
2024-01-03,16:39,Fresh Juice,Beverages,1,4.25,4.25,Mobile Pay,Mike Davis
2024-01-03,16:39,Latte,Coffee,1,5.0,5.0,Cash,Mike Davis
2024-01-03,18:16,Muffin,Food,1,3.75,3.75,Mobile Pay,Sarah Johnson
2024-01-03,08:34,Latte,Coffee,1,5.0,5.0,Mobile Pay,Emma Wilson
2024-01-03,17:20,Hot Chocolate,Beverages,2,4.0,8.0,Card,Emma Wilson
2024-01-03,17:20,Hot Chocolate,Beverages,1,4.0,4.0,Card,Mike Davis
2024-01-03,12:03,Tea,Beverages,1,2.75,2.75,Mobile Pay,Mike Davis
2024-01-03,12:03,Smoothie,Beverages,1,6.0,6.0,Mobile Pay,Alex Brown
2024-01-03,12:03,Hot Chocolate,Beverages,1,4.0,4.0,Cash,Alex Brown
2024-01-03,13:02,Cake Slice,Food,1,4.75,4.75,Card,Emma Wilson
2024-01-03,13:02,Cappuccino,Coffee,1,4.5,4.5,Cash,Emma Wilson
2024-01-03,14:55,Salad,Food,1,8.5,8.5,Cash,Mike Davis
2024-01-03,07:07,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,Emma Wilson
2024-01-03,07:07,Mocha,Coffee,1,5.5,5.5,Cash,Mike Davis
2024-01-03,07:28,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,Emma Wilson
2024-01-03,13:27,Salad,Food,1,8.5,8.5,Mobile Pay,Alex Brown
2024-01-03,13:27,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,John Smith
2024-01-03,13:27,Hot Chocolate,Beverages,1,4.0,4.0,Card,Alex Brown
2024-01-03,11:11,Salad,Food,1,8.5,8.5,Mobile Pay,Emma Wilson
2024-01-03,17:02,Salad,Food,1,8.5,8.5,Mobile Pay,Sarah Johnson
2024-01-03,09:39,Cappuccino,Coffee,1,4.5,4.5,Card,Sarah Johnson
2024-01-03,13:21,Smoothie,Beverages,1,6.0,6.0,Card,Alex Brown
2024-01-03,13:21,Salad,Food,1,8.5,8.5,Card,Alex Brown
2024-01-03,17:30,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Sarah Johnson
2024-01-03,15:07,Croissant,Food,1,3.25,3.25,Cash,Mike Davis
2024-01-03,10:33,Hot Chocolate,Beverages,1,4.0,4.0,Card,John Smith
2024-01-03,10:00,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,Emma Wilson
2024-01-03,11:56,Salad,Food,1,8.5,8.5,Card,Mike Davis
2024-01-03,12:38,Cake Slice,Food,1,4.75,4.75,Mobile Pay,Emma Wilson
2024-01-03,11:10,Sandwich,Food,1,7.5,7.5,Card,Mike Davis
2024-01-03,11:10,Bagel,Food,1,4.25,4.25,Card,Emma Wilson
2024-01-03,11:10,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,John Smith
2024-01-03,09:38,Mocha,Coffee,1,5.5,5.5,Card,Emma Wilson
2024-01-03,16:29,Cappuccino,Coffee,2,4.5,9.0,Mobile Pay,John Smith
2024-01-03,16:29,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,Mike Davis
2024-01-03,17:26,Mocha,Coffee,1,5.5,5.5,Cash,Emma Wilson
2024-01-03,20:23,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Emma Wilson
2024-01-03,19:42,Fresh Juice,Beverages,1,4.25,4.25,Card,John Smith
2024-01-03,07:01,Latte,Coffee,1,5.0,5.0,Cash,Alex Brown
2024-01-03,07:01,Mocha,Coffee,1,5.5,5.5,Cash,Emma Wilson
2024-01-03,14:03,Muffin,Food,1,3.75,3.75,Mobile Pay,John Smith
2024-01-03,07:36,Mocha,Coffee,1,5.5,5.5,Card,Mike Davis
2024-01-03,13:07,Sandwich,Food,1,7.5,7.5,Mobile Pay,Alex Brown
2024-01-03,13:07,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,Alex Brown
2024-01-03,12:02,Tea,Beverages,1,2.75,2.75,Card,Emma Wilson
2024-01-03,18:04,Mocha,Coffee,1,5.5,5.5,Card,Alex Brown
2024-01-03,06:54,Mocha,Coffee,1,5.5,5.5,Card,Mike Davis
2024-01-03,11:55,Croissant,Food,2,3.25,6.5,Mobile Pay,Alex Brown
2024-01-03,14:32,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,Alex Brown
2024-01-03,08:58,Hot Chocolate,Beverages,2,4.0,8.0,Card,Sarah Johnson
2024-01-03,06:29,Salad,Food,1,8.5,8.5,Cash,Sarah Johnson
2024-01-03,06:48,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Mike Davis
2024-01-03,09:09,Cappuccino,Coffee,1,4.5,4.5,Card,Sarah Johnson
2024-01-03,07:32,Bagel,Food,1,4.25,4.25,Cash,John Smith
2024-01-03,12:55,Latte,Coffee,2,5.0,10.0,Card,John Smith
2024-01-03,08:42,Latte,Coffee,1,5.0,5.0,Cash,John Smith
2024-01-03,07:52,Cappuccino,Coffee,2,4.5,9.0,Card,John Smith
2024-01-03,18:41,Fresh Juice,Beverages,1,4.25,4.25,Card,Alex Brown
2024-01-03,14:24,Latte,Coffee,1,5.0,5.0,Card,Alex Brown
2024-01-03,09:53,Hot Chocolate,Beverages,1,4.0,4.0,Cash,Alex Brown
2024-01-03,17:05,Sandwich,Food,1,7.5,7.5,Card,John Smith
2024-01-03,17:05,Fresh Juice,Beverages,1,4.25,4.25,Card,Alex Brown
2024-01-03,17:46,Mocha,Coffee,1,5.5,5.5,Cash,Alex Brown
2024-01-03,17:46,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Alex Brown
2024-01-03,09:05,Smoothie,Beverages,1,6.0,6.0,Card,Mike Davis
2024-01-03,08:51,Salad,Food,1,8.5,8.5,Cash,John Smith
2024-01-03,08:51,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,Mike Davis
2024-01-03,11:31,Muffin,Food,1,3.75,3.75,Card,Emma Wilson
2024-01-03,11:31,Bagel,Food,1,4.25,4.25,Mobile Pay,Mike Davis
2024-01-03,12:57,Fresh Juice,Beverages,1,4.25,4.25,Cash,Mike Davis
2024-01-03,12:57,Mocha,Coffee,1,5.5,5.5,Card,Mike Davis
2024-01-03,11:25,Mocha,Coffee,1,5.5,5.5,Cash,Alex Brown
2024-01-03,14:40,Fresh Juice,Beverages,1,4.25,4.25,Cash,Alex Brown
2024-01-03,14:40,Cake Slice,Food,1,4.75,4.75,Card,Emma Wilson
2024-01-03,09:01,Cake Slice,Food,1,4.75,4.75,Card,Mike Davis
2024-01-03,09:01,Cappuccino,Coffee,1,4.5,4.5,Cash,Mike Davis
2024-01-03,17:52,Tea,Beverages,1,2.75,2.75,Card,Sarah Johnson
2024-01-03,17:52,Fresh Juice,Beverages,2,4.25,8.5,Card,Mike Davis
2024-01-03,12:25,Latte,Coffee,1,5.0,5.0,Card,Sarah Johnson
2024-01-03,12:25,Cappuccino,Coffee,2,4.5,9.0,Card,Alex Brown
2024-01-03,08:16,Hot Chocolate,Beverages,1,4.0,4.0,Cash,Mike Davis
2024-01-03,08:30,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Emma Wilson
2024-01-03,08:30,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,Alex Brown
2024-01-03,18:31,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,John Smith
2024-01-03,18:31,Mocha,Coffee,1,5.5,5.5,Cash,Mike Davis
2024-01-03,18:31,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Mike Davis
2024-01-03,07:35,Latte,Coffee,1,5.0,5.0,Card,Emma Wilson
2024-01-03,11:11,Cappuccino,Coffee,1,4.5,4.5,Cash,Mike Davis
2024-01-03,11:11,Sandwich,Food,1,7.5,7.5,Cash,Mike Davis
2024-01-03,04:45,Smoothie,Beverages,1,6.0,6.0,Cash,Mike Davis
2024-01-03,12:48,Hot Chocolate,Beverages,1,4.0,4.0,Cash,Mike Davis
2024-01-03,13:28,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Emma Wilson
2024-01-03,13:28,Bagel,Food,1,4.25,4.25,Card,Alex Brown
2024-01-03,13:28,Muffin,Food,2,3.75,7.5,Card,Alex Brown
2024-01-03,10:15,Croissant,Food,2,3.25,6.5,Mobile Pay,Alex Brown
2024-01-03,10:15,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,John Smith
2024-01-03,18:41,Hot Chocolate,Beverages,1,4.0,4.0,Card,Sarah Johnson
2024-01-03,18:41,Latte,Coffee,1,5.0,5.0,Cash,Sarah Johnson
2024-01-03,17:31,Cappuccino,Coffee,1,4.5,4.5,Card,Sarah Johnson
2024-01-03,17:31,Bagel,Food,1,4.25,4.25,Card,Mike Davis
2024-01-03,14:17,Muffin,Food,1,3.75,3.75,Card,Emma Wilson
2024-01-03,13:59,Mocha,Coffee,1,5.5,5.5,Cash,John Smith
2024-01-03,12:30,Latte,Coffee,2,5.0,10.0,Cash,Sarah Johnson
2024-01-03,12:30,Salad,Food,2,8.5,17.0,Card,Sarah Johnson
2024-01-03,08:45,Hot Chocolate,Beverages,1,4.0,4.0,Cash,John Smith
2024-01-03,08:45,Croissant,Food,2,3.25,6.5,Cash,Mike Davis
2024-01-03,03:13,Bagel,Food,2,4.25,8.5,Mobile Pay,John Smith
2024-01-03,06:03,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,John Smith
2024-01-03,06:03,Hot Chocolate,Beverages,1,4.0,4.0,Cash,Sarah Johnson
2024-01-03,06:03,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,Sarah Johnson
2024-01-03,19:07,Bagel,Food,1,4.25,4.25,Mobile Pay,John Smith
2024-01-03,19:07,Hot Chocolate,Beverages,1,4.0,4.0,Card,Alex Brown
2024-01-03,23:40,Tea,Beverages,1,2.75,2.75,Card,Sarah Johnson
2024-01-03,23:40,Fresh Juice,Beverages,1,4.25,4.25,Mobile Pay,Sarah Johnson
2024-01-03,11:54,Cake Slice,Food,2,4.75,9.5,Card,John Smith
2024-01-03,11:54,Hot Chocolate,Beverages,2,4.0,8.0,Cash,John Smith
2024-01-03,13:33,Cake Slice,Food,1,4.75,4.75,Card,Sarah Johnson
2024-01-03,18:11,Fresh Juice,Beverages,1,4.25,4.25,Card,Sarah Johnson
2024-01-03,18:11,Bagel,Food,1,4.25,4.25,Mobile Pay,Alex Brown
2024-01-03,20:19,Mocha,Coffee,1,5.5,5.5,Card,Emma Wilson
2024-01-03,14:47,Sandwich,Food,2,7.5,15.0,Mobile Pay,Sarah Johnson
2024-01-03,12:42,Salad,Food,1,8.5,8.5,Card,Sarah Johnson
2024-01-03,17:13,Salad,Food,1,8.5,8.5,Mobile Pay,Alex Brown
2024-01-03,19:25,Smoothie,Beverages,1,6.0,6.0,Mobile Pay,Mike Davis
2024-01-03,19:25,Tea,Beverages,1,2.75,2.75,Cash,Mike Davis
2024-01-03,08:47,Latte,Coffee,1,5.0,5.0,Card,Sarah Johnson
2024-01-03,19:33,Fresh Juice,Beverages,1,4.25,4.25,Cash,Alex Brown
2024-01-03,17:44,Sandwich,Food,1,7.5,7.5,Card,Emma Wilson
2024-01-03,08:28,Cappuccino,Coffee,2,4.5,9.0,Mobile Pay,Alex Brown
2024-01-03,19:59,Bagel,Food,1,4.25,4.25,Mobile Pay,John Smith
2024-01-03,19:59,Hot Chocolate,Beverages,1,4.0,4.0,Cash,Alex Brown
2024-01-03,19:59,Croissant,Food,1,3.25,3.25,Mobile Pay,Sarah Johnson
2024-01-03,17:29,Smoothie,Beverages,1,6.0,6.0,Cash,Sarah Johnson
2024-01-03,17:29,Latte,Coffee,1,5.0,5.0,Card,Emma Wilson
2024-01-03,12:06,Muffin,Food,1,3.75,3.75,Card,Mike Davis
2024-01-03,12:06,Hot Chocolate,Beverages,1,4.0,4.0,Cash,John Smith
2024-01-03,07:10,Cake Slice,Food,1,4.75,4.75,Card,John Smith
2024-01-03,10:41,Cappuccino,Coffee,1,4.5,4.5,Card,Emma Wilson
2024-01-03,09:45,Hot Chocolate,Beverages,1,4.0,4.0,Cash,Mike Davis
2024-01-03,09:45,Mocha,Coffee,2,5.5,11.0,Cash,Emma Wilson
2024-01-03,09:45,Bagel,Food,1,4.25,4.25,Cash,Emma Wilson
2024-01-03,07:58,Cappuccino,Coffee,1,4.5,4.5,Card,Mike Davis
2024-01-03,17:04,Croissant,Food,2,3.25,6.5,Cash,Alex Brown
2024-01-03,08:30,Cappuccino,Coffee,1,4.5,4.5,Cash,Mike Davis
2024-01-03,12:27,Bagel,Food,2,4.25,8.5,Mobile Pay,Alex Brown
2024-01-03,06:46,Latte,Coffee,1,5.0,5.0,Mobile Pay,Sarah Johnson
2024-01-03,09:36,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Mike Davis
2024-01-03,12:00,Croissant,Food,1,3.25,3.25,Cash,Emma Wilson
2024-01-03,12:00,Latte,Coffee,1,5.0,5.0,Cash,John Smith
2024-01-03,07:22,Croissant,Food,1,3.25,3.25,Card,Emma Wilson
2024-01-03,07:22,Cake Slice,Food,1,4.75,4.75,Card,Sarah Johnson
2024-01-03,09:06,Bagel,Food,1,4.25,4.25,Card,Emma Wilson
2024-01-03,09:06,Latte,Coffee,1,5.0,5.0,Card,Alex Brown
2024-01-03,08:49,Latte,Coffee,1,5.0,5.0,Cash,Mike Davis
2024-01-03,08:49,Mocha,Coffee,1,5.5,5.5,Mobile Pay,John Smith
2024-01-03,13:30,Mocha,Coffee,1,5.5,5.5,Cash,Emma Wilson
2024-01-03,13:30,Cake Slice,Food,1,4.75,4.75,Mobile Pay,Emma Wilson
2024-01-03,13:30,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,John Smith
2024-01-03,18:15,Hot Chocolate,Beverages,1,4.0,4.0,Cash,Sarah Johnson
2024-01-03,19:10,Latte,Coffee,1,5.0,5.0,Card,Mike Davis
2024-01-03,19:16,Tea,Beverages,1,2.75,2.75,Cash,John Smith
2024-01-03,12:38,Mocha,Coffee,1,5.5,5.5,Card,Mike Davis
2024-01-03,06:41,Cake Slice,Food,2,4.75,9.5,Card,John Smith
2024-01-04,18:33,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Mike Davis
2024-01-04,20:10,Hot Chocolate,Beverages,1,4.0,4.0,Card,Emma Wilson
2024-01-04,11:06,Muffin,Food,1,3.75,3.75,Cash,John Smith
2024-01-04,09:25,Latte,Coffee,1,5.0,5.0,Cash,Sarah Johnson
2024-01-04,11:30,Latte,Coffee,1,5.0,5.0,Card,Emma Wilson
2024-01-04,11:30,Mocha,Coffee,1,5.5,5.5,Cash,Mike Davis
2024-01-04,11:33,Latte,Coffee,2,5.0,10.0,Card,Sarah Johnson
2024-01-04,20:15,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,Alex Brown
2024-01-04,20:15,Salad,Food,1,8.5,8.5,Mobile Pay,Sarah Johnson
2024-01-04,16:52,Cappuccino,Coffee,1,4.5,4.5,Card,John Smith
2024-01-04,05:04,Latte,Coffee,1,5.0,5.0,Mobile Pay,John Smith
2024-01-04,05:04,Mocha,Coffee,1,5.5,5.5,Card,John Smith
2024-01-04,14:25,Cappuccino,Coffee,1,4.5,4.5,Card,Mike Davis
2024-01-04,12:31,Latte,Coffee,2,5.0,10.0,Card,Alex Brown
2024-01-04,19:34,Cappuccino,Coffee,1,4.5,4.5,Cash,Emma Wilson
2024-01-04,14:37,Cappuccino,Coffee,1,4.5,4.5,Card,Emma Wilson
2024-01-04,17:13,Hot Chocolate,Beverages,1,4.0,4.0,Card,Alex Brown
2024-01-04,17:13,Tea,Beverages,1,2.75,2.75,Mobile Pay,John Smith
2024-01-04,09:32,Hot Chocolate,Beverages,1,4.0,4.0,Card,John Smith
2024-01-04,19:16,Cappuccino,Coffee,1,4.5,4.5,Cash,John Smith
2024-01-04,08:21,Hot Chocolate,Beverages,1,4.0,4.0,Mobile Pay,Sarah Johnson
2024-01-04,08:21,Latte,Coffee,1,5.0,5.0,Card,Mike Davis
2024-01-04,14:45,Hot Chocolate,Beverages,1,4.0,4.0,Card,Alex Brown
2024-01-04,19:43,Cappuccino,Coffee,1,4.5,4.5,Cash,John Smith
2024-01-04,19:43,Smoothie,Beverages,1,6.0,6.0,Cash,Emma Wilson
2024-01-04,04:57,Bagel,Food,1,4.25,4.25,Cash,Sarah Johnson
2024-01-04,15:28,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Mike Davis
2024-01-04,15:28,Sandwich,Food,1,7.5,7.5,Card,Mike Davis
2024-01-04,14:50,Tea,Beverages,1,2.75,2.75,Mobile Pay,Emma Wilson
2024-01-04,17:27,Bagel,Food,2,4.25,8.5,Mobile Pay,Emma Wilson
2024-01-04,06:50,Cake Slice,Food,1,4.75,4.75,Cash,Emma Wilson
2024-01-04,06:51,Latte,Coffee,1,5.0,5.0,Card,Alex Brown
2024-01-04,11:26,Cappuccino,Coffee,1,4.5,4.5,Card,Emma Wilson
2024-01-04,11:26,Fresh Juice,Beverages,2,4.25,8.5,Card,Alex Brown
2024-01-04,15:36,Sandwich,Food,1,7.5,7.5,Card,Mike Davis
2024-01-04,15:36,Sandwich,Food,1,7.5,7.5,Mobile Pay,Alex Brown
2024-01-04,15:36,Cake Slice,Food,1,4.75,4.75,Cash,Alex Brown
2024-01-04,14:19,Sandwich,Food,1,7.5,7.5,Cash,John Smith
2024-01-04,14:19,Bagel,Food,1,4.25,4.25,Mobile Pay,John Smith
2024-01-04,11:05,Cake Slice,Food,2,4.75,9.5,Mobile Pay,Sarah Johnson
2024-01-04,11:05,Hot Chocolate,Beverages,1,4.0,4.0,Card,Mike Davis
2024-01-04,11:05,Latte,Coffee,1,5.0,5.0,Cash,Emma Wilson
2024-01-04,07:22,Cappuccino,Coffee,1,4.5,4.5,Cash,Sarah Johnson
2024-01-04,07:22,Sandwich,Food,1,7.5,7.5,Mobile Pay,John Smith
2024-01-04,07:22,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Emma Wilson
2024-01-04,06:39,Bagel,Food,1,4.25,4.25,Mobile Pay,Alex Brown
2024-01-04,07:45,Mocha,Coffee,1,5.5,5.5,Card,Mike Davis
2024-01-04,18:50,Cappuccino,Coffee,2,4.5,9.0,Cash,Alex Brown
2024-01-04,14:10,Croissant,Food,1,3.25,3.25,Mobile Pay,Alex Brown
2024-01-04,14:10,Sandwich,Food,1,7.5,7.5,Card,John Smith
2024-01-04,01:37,Tea,Beverages,1,2.75,2.75,Card,Mike Davis
2024-01-04,10:39,Cappuccino,Coffee,1,4.5,4.5,Mobile Pay,Alex Brown
2024-01-04,06:19,Cappuccino,Coffee,1,4.5,4.5,Card,Emma Wilson
2024-01-04,12:00,Croissant,Food,1,3.25,3.25,Mobile Pay,Mike Davis
2024-01-04,12:00,Croissant,Food,1,3.25,3.25,Card,Sarah Johnson
2024-01-04,12:00,Salad,Food,2,8.5,17.0,Card,John Smith
2024-01-04,13:57,Cake Slice,Food,1,4.75,4.75,Card,Alex Brown
2024-01-04,11:49,Latte,Coffee,1,5.0,5.0,Mobile Pay,John Smith
2024-01-04,11:49,Hot Chocolate,Beverages,1,4.0,4.0,Card,Mike Davis
2024-01-04,09:44,Latte,Coffee,1,5.0,5.0,Mobile Pay,Sarah Johnson
2024-01-04,14:50,Mocha,Coffee,1,5.5,5.5,Mobile Pay,Alex Brown
2024-01-04,14:50,Cake Slice,Food,1,4.75,4.75,Mobile Pay,Sarah Johnson
2024-01-04,13:03,Hot Chocolate,Beverages,1,4.0,4.0,Card,Alex Brown
2024-01-04,13:03,Cake Slice,Food,1,4.75,4.75,Mobile Pay,Alex Brown
2024-01-04,11:09,Croissant,Food,1,3.25,3.25,Mobile Pay,Emma Wilson
2024-01-04,18:01,Cappuccino,Coffee,1,4.5,4.5,Cash,Emma Wilson
2024-01-04,18:01,Latte,Coffee,1,5.0,5.0,Card,Emma Wilson
2024-01-04,13:09,Latte,Coffee,2,5.0,10.0,Card,John Smith
2024-01-04,12:25,Cake Slice,Food,2,4.75,9.5,Cash,Alex Brown
2024-01-04,11:52,Salad,Food,2,8.5,17.0,Card,Emma Wilson
